ID,NUtrision classfication,KULFFI,HS-01,HS-02,HS-03,HS-04,HS-05,HS-06,HS-07,HS-08,HS-09,HS-10,HS-11,HS-12,HS-13,HS-14,HS-15,HS-16,HS-17,HS-18,HS-19,HS-20,HS-21,HS-22,HS-23,HS-24,HS-25,HS-26,HS-27,HS-28,HS-29,HS-30,HS-31,HS-32,HS-33,HS-34,HS-35,HS-36,HS-37,HS-38,HS-39,HS-40,HS-41,HS-42,HS-43,HS-44,HS-45,HS-46,HS-47,HS-48,HS-49,HS-50,HS-51,HS-52
000,-,Control,43.89 ,35.65 ,41.87 ,60.44 ,40.26 ,66.87 ,46.81 ,40.33 ,32.82 ,47.08 ,21.18 ,49.83 ,54.01 ,52.69 ,68.00 ,49.62 ,48.23 ,47.10 ,38.75 ,72.60 ,63.87 ,59.45 ,54.78 ,65.86 ,56.61 ,53.97 ,50.21 ,39.54 ,42.92 ,40.60 ,45.28 ,46.04 ,45.78 ,19.36 ,40.09 ,46.36 ,49.17 ,48.50 ,47.69 ,44.80 ,38.09 ,39.01 ,41.43 ,56.24 ,26.48 ,43.43 ,45.97 ,71.78 ,42.13 ,41.70 ,49.13 ,33.55 
001,Polysaccharides,KULFFI-1,43.74 ,36.09 ,41.51 ,59.58 ,42.63 ,59.87 ,47.70 ,40.23 ,28.85 ,48.16 ,21.94 ,51.14 ,54.36 ,54.75 ,67.02 ,47.81 ,49.43 ,47.08 ,38.84 ,68.90 ,62.10 ,62.05 ,54.12 ,66.21 ,57.86 ,53.24 ,51.24 ,40.50 ,43.73 ,40.52 ,46.89 ,44.56 ,46.63 ,8.74 ,40.28 ,46.00 ,50.63 ,47.44 ,45.67 ,45.05 ,38.91 ,39.72 ,43.72 ,60.66 ,26.56 ,41.41 ,46.84 ,73.03 ,43.31 ,42.27 ,49.41 ,32.56 
002,Polysaccharides,KULFFI-2,44.44 ,36.53 ,42.97 ,59.56 ,43.98 ,64.02 ,47.22 ,38.27 ,32.21 ,47.65 ,21.52 ,50.85 ,54.26 ,55.39 ,66.07 ,49.80 ,52.58 ,48.39 ,36.98 ,69.49 ,63.53 ,62.13 ,54.95 ,66.94 ,55.93 ,52.48 ,51.80 ,39.48 ,43.10 ,36.87 ,47.77 ,46.57 ,46.18 ,8.70 ,38.59 ,46.24 ,50.43 ,45.91 ,47.59 ,44.39 ,38.86 ,39.36 ,41.93 ,56.25 ,26.95 ,40.14 ,46.68 ,71.09 ,42.56 ,42.47 ,48.27 ,33.49 
003,Polysaccharides,KULFFI-3,47.41 ,41.94 ,47.52 ,61.92 ,41.05 ,63.12 ,52.31 ,45.03 ,38.03 ,51.63 ,24.65 ,53.03 ,51.64 ,60.62 ,68.18 ,51.48 ,53.54 ,49.70 ,38.04 ,68.55 ,63.40 ,63.27 ,58.83 ,68.21 ,58.56 ,58.11 ,51.52 ,46.60 ,49.98 ,42.59 ,52.96 ,54.88 ,51.96 ,8.40 ,43.17 ,44.50 ,52.22 ,47.90 ,46.64 ,47.36 ,40.39 ,38.26 ,41.56 ,60.24 ,32.33 ,42.59 ,48.46 ,67.23 ,44.31 ,40.88 ,51.91 ,36.11 
004,Polysaccharides,KULFFI-4,44.46 ,36.10 ,41.66 ,59.73 ,40.88 ,67.51 ,46.00 ,40.12 ,32.79 ,47.58 ,21.75 ,50.28 ,52.81 ,56.06 ,64.01 ,48.85 ,47.79 ,47.33 ,36.92 ,66.96 ,59.49 ,59.48 ,53.33 ,65.51 ,54.25 ,48.70 ,47.26 ,40.57 ,42.16 ,38.88 ,47.92 ,45.30 ,45.81 ,8.33 ,38.39 ,46.61 ,48.30 ,45.88 ,45.91 ,43.56 ,38.74 ,37.97 ,39.23 ,49.17 ,26.14 ,39.16 ,46.18 ,68.05 ,43.15 ,41.31 ,48.30 ,32.63 
005,Polysaccharides,KULFFI-5,44.70 ,38.86 ,42.97 ,61.38 ,41.33 ,77.55 ,49.48 ,42.30 ,36.25 ,52.69 ,23.60 ,54.23 ,48.65 ,52.19 ,68.22 ,52.21 ,48.33 ,51.88 ,39.20 ,63.20 ,62.14 ,66.31 ,59.25 ,65.47 ,54.15 ,56.57 ,50.33 ,39.05 ,45.41 ,38.57 ,51.11 ,50.05 ,43.88 ,9.03 ,37.33 ,41.75 ,47.94 ,44.25 ,45.50 ,46.58 ,39.35 ,38.04 ,39.71 ,62.46 ,33.74 ,45.88 ,50.22 ,66.08 ,44.35 ,41.45 ,51.41 ,36.17 
006,Polysaccharides,KULFFI-6,46.27 ,37.18 ,45.21 ,54.43 ,36.56 ,71.03 ,47.16 ,42.14 ,35.32 ,48.76 ,21.50 ,39.36 ,49.31 ,43.63 ,66.24 ,48.87 ,55.00 ,52.44 ,33.05 ,64.47 ,61.83 ,62.64 ,57.16 ,68.30 ,55.32 ,52.02 ,51.03 ,43.53 ,47.44 ,38.23 ,46.68 ,52.86 ,44.11 ,8.87 ,39.61 ,48.74 ,52.85 ,43.65 ,46.90 ,43.32 ,29.52 ,34.12 ,38.14 ,48.89 ,29.05 ,42.73 ,43.29 ,66.98 ,38.35 ,38.51 ,47.40 ,29.56 
007,Polysaccharides,KULFFI-7,44.29 ,36.41 ,42.13 ,60.42 ,42.93 ,73.57 ,47.64 ,42.41 ,40.92 ,48.38 ,25.10 ,51.62 ,51.41 ,57.61 ,67.27 ,46.47 ,42.64 ,48.77 ,36.29 ,66.45 ,60.03 ,61.08 ,53.04 ,63.49 ,55.53 ,58.20 ,50.71 ,38.74 ,43.78 ,46.21 ,48.27 ,48.27 ,44.77 ,9.05 ,40.09 ,45.76 ,50.78 ,48.74 ,46.10 ,43.64 ,36.36 ,37.77 ,40.26 ,56.26 ,30.47 ,44.58 ,49.26 ,62.89 ,45.88 ,39.33 ,52.54 ,33.82 
008,Polysaccharides,Resistant starch,47.79 ,36.09 ,44.54 ,64.82 ,35.04 ,70.19 ,52.12 ,43.11 ,29.48 ,45.45 ,26.21 ,42.31 ,44.00 ,56.27 ,48.95 ,51.45 ,58.89 ,52.73 ,29.47 ,59.93 ,61.16 ,67.67 ,55.69 ,66.67 ,54.21 ,54.10 ,51.39 ,41.71 ,46.98 ,45.55 ,51.23 ,46.68 ,41.99 ,8.20 ,33.12 ,47.13 ,49.84 ,44.70 ,45.33 ,44.10 ,30.40 ,36.04 ,39.13 ,51.73 ,34.69 ,42.92 ,45.15 ,68.20 ,40.84 ,40.13 ,49.55 ,29.03 
009,Polysaccharides,KULFFI-9,48.98 ,40.06 ,47.19 ,48.50 ,30.22 ,61.95 ,48.76 ,39.20 ,31.66 ,51.04 ,17.02 ,43.75 ,42.40 ,45.17 ,63.19 ,48.51 ,58.97 ,49.31 ,29.63 ,62.41 ,56.36 ,54.66 ,59.72 ,72.61 ,49.39 ,52.32 ,47.35 ,43.71 ,49.41 ,34.27 ,47.17 ,51.37 ,42.85 ,8.35 ,32.50 ,53.16 ,52.58 ,44.42 ,43.44 ,41.93 ,27.38 ,33.86 ,38.07 ,10.76 ,30.96 ,44.25 ,45.58 ,75.81 ,38.30 ,39.24 ,49.31 ,31.06 
010,Polysaccharides,KULFFI-10,46.97 ,38.49 ,40.49 ,61.04 ,38.31 ,73.88 ,48.45 ,40.67 ,35.19 ,53.73 ,21.38 ,48.57 ,52.21 ,52.11 ,61.66 ,46.08 ,46.96 ,47.15 ,35.18 ,60.50 ,57.52 ,61.23 ,53.84 ,66.30 ,53.39 ,54.95 ,49.62 ,40.19 ,41.53 ,33.72 ,48.46 ,45.50 ,46.86 ,8.97 ,36.69 ,40.63 ,48.55 ,43.08 ,42.90 ,40.67 ,34.73 ,33.11 ,35.56 ,50.65 ,25.25 ,39.78 ,45.83 ,65.99 ,39.69 ,37.21 ,46.96 ,30.16 
011,Polysaccharides,KULFFI-11,47.48 ,39.19 ,42.11 ,60.88 ,42.52 ,71.64 ,50.85 ,43.86 ,36.40 ,53.63 ,26.10 ,52.36 ,49.46 ,56.12 ,67.66 ,50.06 ,54.02 ,52.25 ,33.81 ,60.56 ,57.93 ,68.11 ,58.24 ,68.09 ,61.31 ,60.75 ,51.10 ,47.81 ,48.29 ,41.83 ,51.52 ,54.22 ,48.19 ,8.71 ,40.67 ,45.82 ,56.20 ,47.82 ,43.76 ,44.65 ,35.87 ,37.63 ,41.23 ,58.77 ,29.69 ,43.56 ,49.30 ,73.51 ,44.66 ,37.93 ,51.60 ,28.74 
012,Oligosaccharides,KULFFI-12,45.13 ,37.89 ,44.36 ,56.58 ,36.50 ,69.03 ,47.87 ,43.66 ,35.25 ,54.98 ,20.03 ,53.40 ,47.78 ,49.43 ,67.37 ,51.06 ,54.65 ,50.39 ,33.44 ,65.41 ,62.90 ,61.20 ,60.28 ,68.49 ,56.00 ,61.62 ,48.78 ,43.01 ,48.53 ,33.40 ,49.04 ,52.16 ,47.18 ,8.74 ,38.69 ,51.21 ,53.10 ,46.14 ,43.10 ,46.66 ,32.58 ,36.77 ,42.73 ,55.29 ,27.16 ,41.84 ,45.08 ,71.17 ,40.94 ,36.26 ,47.35 ,32.06 
013,Oligosaccharides,KULFFI-13,50.24 ,41.95 ,48.93 ,66.04 ,37.89 ,69.92 ,51.63 ,52.41 ,32.45 ,63.54 ,29.16 ,56.15 ,54.21 ,53.10 ,63.30 ,57.61 ,70.19 ,62.35 ,48.91 ,77.02 ,72.84 ,63.36 ,64.16 ,78.37 ,75.23 ,71.77 ,63.98 ,46.77 ,58.55 ,56.04 ,57.74 ,58.09 ,52.05 ,8.86 ,56.13 ,62.71 ,63.78 ,51.06 ,54.39 ,53.15 ,40.99 ,48.26 ,46.55 ,76.28 ,36.83 ,47.44 ,52.32 ,79.24 ,48.50 ,48.00 ,56.28 ,41.29 
014,Oligosaccharides,KULFFI-14,49.26 ,35.86 ,42.71 ,50.96 ,26.96 ,64.00 ,45.84 ,45.51 ,26.04 ,52.32 ,18.68 ,45.14 ,40.41 ,39.66 ,48.51 ,47.45 ,56.01 ,51.55 ,29.72 ,61.70 ,56.36 ,55.53 ,56.57 ,67.46 ,48.61 ,50.78 ,48.82 ,40.71 ,47.35 ,27.06 ,49.92 ,49.86 ,42.47 ,8.18 ,29.71 ,46.54 ,49.27 ,42.54 ,42.85 ,42.04 ,28.72 ,33.92 ,39.16 ,14.53 ,31.67 ,40.84 ,40.96 ,68.12 ,37.09 ,39.25 ,44.35 ,28.45 
015,Oligosaccharides,KULFFI-15,48.74 ,38.83 ,43.46 ,47.98 ,31.41 ,57.55 ,45.99 ,40.10 ,26.73 ,57.83 ,17.92 ,44.42 ,42.93 ,42.68 ,51.63 ,46.75 ,56.29 ,51.83 ,30.16 ,58.60 ,52.15 ,56.88 ,58.03 ,69.60 ,55.26 ,54.27 ,46.91 ,43.36 ,47.29 ,23.15 ,48.14 ,51.58 ,42.59 ,8.05 ,26.23 ,47.66 ,49.68 ,39.29 ,40.90 ,42.14 ,27.72 ,35.00 ,37.85 ,14.56 ,30.81 ,40.85 ,41.08 ,69.52 ,35.37 ,40.22 ,46.76 ,28.24 
016,Oligosaccharides,Inulin,52.18 ,37.66 ,44.45 ,49.38 ,30.54 ,59.72 ,49.22 ,52.17 ,33.28 ,54.62 ,21.83 ,45.08 ,41.12 ,47.21 ,54.19 ,47.89 ,62.85 ,54.98 ,28.54 ,58.78 ,54.20 ,60.84 ,58.15 ,70.34 ,45.54 ,50.69 ,49.44 ,44.22 ,50.18 ,32.49 ,49.93 ,47.80 ,44.21 ,8.46 ,32.35 ,47.31 ,51.49 ,43.94 ,41.80 ,42.55 ,31.22 ,33.57 ,38.98 ,21.78 ,32.75 ,40.22 ,43.53 ,70.34 ,36.33 ,41.20 ,46.03 ,30.68 
017,Oligosaccharides,KULFFI-17,50.11 ,37.40 ,43.39 ,49.02 ,23.03 ,60.46 ,45.79 ,33.16 ,29.59 ,49.89 ,17.98 ,45.19 ,42.13 ,40.45 ,54.46 ,48.38 ,55.19 ,50.05 ,28.72 ,59.08 ,55.30 ,40.91 ,55.06 ,64.75 ,51.74 ,49.41 ,47.82 ,40.95 ,47.53 ,26.30 ,43.38 ,48.34 ,40.57 ,7.87 ,28.09 ,47.52 ,48.97 ,35.30 ,40.03 ,37.67 ,28.00 ,32.01 ,38.84 ,12.69 ,30.45 ,40.25 ,38.98 ,67.53 ,37.93 ,36.95 ,44.68 ,28.12 
018,Oligosaccharides,Resistant maltodextrin,56.90 ,43.08 ,50.08 ,67.89 ,39.79 ,69.96 ,54.96 ,52.03 ,45.04 ,60.58 ,27.98 ,56.70 ,47.05 ,50.66 ,63.43 ,56.71 ,64.48 ,58.26 ,35.34 ,63.54 ,64.62 ,64.25 ,57.93 ,73.65 ,61.63 ,56.24 ,56.43 ,52.72 ,59.24 ,43.76 ,54.09 ,65.80 ,52.79 ,8.53 ,42.26 ,54.79 ,58.84 ,46.41 ,50.11 ,47.92 ,33.22 ,37.64 ,40.80 ,54.64 ,46.73 ,46.10 ,54.26 ,77.32 ,42.52 ,44.03 ,54.40 ,32.30 
019,Oligosaccharides,KULFFI-19,51.63 ,40.92 ,42.76 ,45.39 ,28.49 ,61.82 ,46.73 ,33.62 ,30.49 ,56.84 ,20.81 ,48.97 ,41.02 ,47.19 ,59.94 ,50.07 ,57.72 ,58.87 ,32.47 ,60.34 ,51.80 ,56.07 ,52.05 ,71.26 ,44.28 ,51.40 ,47.73 ,47.00 ,49.72 ,23.02 ,54.08 ,49.40 ,42.33 ,8.34 ,27.44 ,47.61 ,52.91 ,38.05 ,41.26 ,38.55 ,32.62 ,36.82 ,38.85 ,49.33 ,37.67 ,38.89 ,43.06 ,68.45 ,35.94 ,37.98 ,45.60 ,29.89 
020,Disaccharides,KULFFI-20,45.24 ,38.97 ,42.29 ,47.83 ,29.68 ,65.44 ,43.12 ,47.02 ,29.25 ,49.95 ,16.97 ,50.30 ,42.31 ,41.28 ,61.99 ,47.79 ,54.95 ,51.38 ,32.78 ,71.40 ,58.54 ,57.41 ,53.77 ,66.35 ,52.29 ,56.91 ,46.86 ,42.51 ,50.21 ,30.59 ,47.47 ,47.37 ,45.36 ,8.93 ,30.98 ,47.92 ,52.34 ,35.85 ,41.68 ,43.86 ,40.58 ,38.57 ,35.30 ,13.60 ,40.42 ,39.50 ,42.80 ,59.41 ,38.66 ,35.06 ,48.46 ,33.62 
021,Disaccharides,KULFFI-21,45.07 ,37.26 ,42.91 ,45.36 ,33.68 ,65.78 ,47.59 ,42.84 ,26.14 ,48.36 ,17.44 ,45.28 ,37.85 ,45.16 ,49.43 ,43.30 ,54.40 ,51.87 ,28.82 ,65.12 ,57.08 ,60.36 ,55.74 ,70.40 ,47.67 ,54.55 ,46.15 ,38.92 ,48.79 ,28.13 ,48.49 ,50.75 ,43.45 ,8.01 ,31.42 ,47.86 ,53.16 ,41.33 ,41.88 ,43.78 ,27.88 ,36.41 ,37.41 ,49.52 ,31.32 ,40.29 ,44.18 ,53.89 ,36.92 ,42.19 ,47.53 ,27.33 
022,Disaccharides,KULFFI-22,47.92 ,37.63 ,44.37 ,47.11 ,27.34 ,59.88 ,45.82 ,45.44 ,32.56 ,64.25 ,16.54 ,47.76 ,44.03 ,41.25 ,68.60 ,47.71 ,54.71 ,50.39 ,29.43 ,61.73 ,54.98 ,58.76 ,53.17 ,67.30 ,49.76 ,49.52 ,46.63 ,43.44 ,48.70 ,21.16 ,46.46 ,48.74 ,42.25 ,7.84 ,27.75 ,51.07 ,51.66 ,38.82 ,41.75 ,39.94 ,26.37 ,32.35 ,37.33 ,26.04 ,32.09 ,38.48 ,41.67 ,69.86 ,37.18 ,38.44 ,44.63 ,29.45 
023,Disaccharides,KULFFI-23,48.82 ,37.12 ,44.76 ,43.87 ,27.35 ,59.03 ,46.68 ,40.75 ,23.47 ,59.05 ,15.45 ,44.25 ,47.13 ,44.12 ,50.32 ,47.37 ,53.34 ,51.58 ,29.45 ,56.88 ,49.59 ,54.57 ,49.33 ,67.30 ,45.83 ,46.29 ,45.75 ,38.48 ,49.64 ,21.41 ,45.72 ,49.66 ,41.97 ,8.29 ,25.65 ,46.40 ,52.26 ,34.99 ,40.49 ,39.20 ,27.72 ,31.00 ,36.35 ,23.39 ,32.36 ,40.65 ,40.79 ,68.31 ,35.03 ,38.27 ,44.62 ,27.99 
024,Disaccharides,KULFFI-24,53.25 ,38.19 ,40.47 ,51.88 ,30.74 ,64.69 ,48.89 ,42.16 ,28.53 ,57.69 ,23.02 ,47.77 ,48.97 ,47.97 ,58.68 ,49.39 ,54.32 ,57.45 ,30.48 ,70.26 ,57.77 ,62.45 ,56.38 ,65.49 ,51.61 ,49.86 ,52.65 ,51.71 ,51.85 ,37.14 ,46.87 ,51.27 ,48.22 ,8.91 ,34.82 ,46.99 ,57.54 ,38.50 ,43.27 ,43.94 ,33.33 ,31.67 ,40.90 ,49.27 ,32.75 ,40.76 ,43.75 ,74.46 ,36.82 ,39.38 ,48.43 ,29.47 
025,Disaccharides,KULFFI-25,55.82 ,36.37 ,44.08 ,54.32 ,26.63 ,64.45 ,45.27 ,38.36 ,33.46 ,61.52 ,16.78 ,50.73 ,46.25 ,44.76 ,62.77 ,49.63 ,54.99 ,49.49 ,30.18 ,72.80 ,61.80 ,65.44 ,55.19 ,67.61 ,54.60 ,52.13 ,46.95 ,39.98 ,52.96 ,38.69 ,47.24 ,49.34 ,46.55 ,9.22 ,36.34 ,51.22 ,57.05 ,41.48 ,43.11 ,44.13 ,29.39 ,31.29 ,38.89 ,12.88 ,34.71 ,40.01 ,42.71 ,77.75 ,40.59 ,37.79 ,44.81 ,30.06 
026,Monosaccharides/Polyols,KULFFI-26,51.15 ,36.59 ,40.98 ,51.66 ,36.72 ,68.35 ,43.03 ,38.41 ,27.66 ,63.46 ,15.51 ,44.12 ,58.81 ,40.63 ,57.25 ,45.28 ,57.74 ,70.28 ,30.14 ,71.58 ,58.21 ,55.79 ,50.14 ,61.48 ,48.57 ,48.53 ,46.50 ,42.36 ,44.91 ,37.72 ,43.79 ,45.48 ,46.38 ,8.80 ,31.68 ,47.77 ,52.02 ,36.18 ,42.05 ,42.13 ,32.24 ,32.29 ,41.43 ,55.19 ,28.04 ,39.44 ,42.25 ,71.48 ,35.57 ,35.45 ,44.34 ,28.72 
027,Monosaccharides/Polyols,KULFFI-27,59.91 ,36.54 ,43.29 ,50.30 ,24.01 ,57.03 ,44.46 ,29.41 ,25.04 ,63.52 ,13.30 ,48.26 ,49.24 ,48.52 ,58.89 ,37.80 ,62.66 ,60.88 ,30.13 ,60.74 ,46.05 ,49.53 ,51.68 ,70.79 ,48.76 ,46.40 ,41.68 ,46.08 ,54.59 ,21.83 ,48.41 ,46.08 ,43.48 ,7.76 ,28.59 ,47.75 ,50.40 ,36.43 ,36.05 ,39.26 ,24.34 ,34.74 ,36.14 ,18.17 ,35.96 ,44.50 ,41.03 ,68.83 ,31.03 ,37.89 ,42.65 ,28.52 
028,Monosaccharides/Polyols,KULFFI-28,40.18 ,35.87 ,37.67 ,56.88 ,34.55 ,66.77 ,43.30 ,41.72 ,27.56 ,45.61 ,23.15 ,49.27 ,47.33 ,37.15 ,43.37 ,45.75 ,47.87 ,45.53 ,34.47 ,62.34 ,59.84 ,58.20 ,48.79 ,64.20 ,52.76 ,52.45 ,46.65 ,39.50 ,42.26 ,32.97 ,46.92 ,41.73 ,47.48 ,8.06 ,36.61 ,46.17 ,52.93 ,40.72 ,41.76 ,42.74 ,34.64 ,33.66 ,41.16 ,58.94 ,22.92 ,31.58 ,43.58 ,61.09 ,41.74 ,33.55 ,45.89 ,30.01 
029,Monosaccharides/Polyols,Erythritol,38.18 ,33.11 ,35.11 ,58.92 ,28.69 ,69.65 ,41.59 ,35.66 ,23.90 ,43.71 ,17.01 ,45.69 ,46.67 ,39.83 ,40.37 ,43.92 ,47.21 ,44.47 ,33.89 ,60.63 ,58.25 ,58.61 ,43.03 ,65.56 ,48.52 ,47.89 ,44.43 ,39.55 ,41.97 ,26.22 ,43.99 ,40.72 ,44.60 ,8.51 ,34.11 ,45.01 ,45.10 ,40.29 ,37.71 ,36.88 ,34.96 ,35.16 ,41.79 ,48.45 ,20.53 ,29.09 ,44.05 ,59.72 ,41.25 ,36.69 ,43.11 ,27.21 
030,Monosaccharides/Polyols,KULFFI-30,49.76 ,37.81 ,43.58 ,54.48 ,25.36 ,66.68 ,44.74 ,40.20 ,30.88 ,64.17 ,11.09 ,47.93 ,48.32 ,43.42 ,50.57 ,43.09 ,63.69 ,51.27 ,32.00 ,72.68 ,54.92 ,40.19 ,50.90 ,68.72 ,53.59 ,47.29 ,44.03 ,37.81 ,46.88 ,20.70 ,47.15 ,49.46 ,47.20 ,7.62 ,27.12 ,51.63 ,48.03 ,35.59 ,40.20 ,40.03 ,26.73 ,34.41 ,42.38 ,7.11 ,30.61 ,41.14 ,41.83 ,65.55 ,37.18 ,38.64 ,43.13 ,30.79 
031,Monosaccharides/Polyols,KULFFI-31,56.06 ,38.57 ,46.49 ,49.17 ,24.89 ,55.82 ,43.93 ,37.45 ,18.87 ,61.86 ,14.77 ,45.29 ,51.11 ,50.37 ,66.86 ,42.21 ,67.34 ,53.70 ,29.22 ,67.81 ,58.22 ,52.12 ,55.43 ,79.05 ,49.29 ,46.53 ,49.27 ,49.56 ,54.70 ,20.39 ,46.18 ,41.39 ,45.83 ,8.15 ,28.07 ,47.14 ,49.57 ,37.15 ,43.17 ,39.40 ,27.57 ,35.37 ,36.61 ,13.71 ,30.22 ,45.86 ,44.89 ,67.69 ,32.67 ,38.77 ,44.87 ,29.68 
032,Monosaccharides/Polyols,KULFFI-32,56.88 ,36.59 ,43.02 ,67.14 ,37.51 ,73.94 ,46.81 ,39.62 ,31.97 ,55.74 ,18.71 ,55.68 ,50.38 ,40.37 ,66.50 ,50.90 ,50.20 ,52.60 ,40.01 ,73.22 ,66.78 ,68.88 ,53.62 ,65.77 ,54.72 ,50.58 ,47.12 ,35.92 ,40.43 ,38.08 ,45.10 ,47.97 ,45.39 ,9.06 ,38.05 ,51.16 ,53.21 ,42.54 ,43.80 ,47.41 ,42.38 ,40.00 ,43.09 ,59.27 ,24.89 ,38.96 ,46.73 ,67.99 ,42.89 ,37.47 ,49.88 ,33.78 
033,Monosaccharides/Polyols,KULFFI-33,50.71 ,36.75 ,45.12 ,50.05 ,29.53 ,65.75 ,43.52 ,33.40 ,26.92 ,56.91 ,15.61 ,45.01 ,48.57 ,43.46 ,63.05 ,46.64 ,60.12 ,52.77 ,29.93 ,61.68 ,54.21 ,56.50 ,51.51 ,66.79 ,49.43 ,48.50 ,47.74 ,38.62 ,48.85 ,33.12 ,44.55 ,43.99 ,43.30 ,8.86 ,31.70 ,51.43 ,47.87 ,37.20 ,42.90 ,43.65 ,31.39 ,34.56 ,40.36 ,12.74 ,29.76 ,42.39 ,44.97 ,72.64 ,35.86 ,38.21 ,46.07 ,30.08 
034,Monosaccharides/Polyols,KULFFI-34,48.16 ,37.51 ,45.11 ,52.89 ,27.09 ,68.41 ,44.52 ,41.11 ,31.35 ,53.87 ,17.11 ,47.57 ,45.25 ,42.72 ,54.43 ,44.82 ,59.36 ,48.46 ,31.39 ,70.28 ,56.43 ,50.89 ,52.74 ,67.28 ,51.73 ,50.42 ,46.52 ,41.60 ,51.46 ,24.43 ,44.23 ,50.58 ,45.97 ,7.94 ,32.75 ,55.90 ,49.68 ,37.11 ,43.02 ,43.47 ,33.16 ,35.13 ,40.89 ,36.89 ,38.38 ,42.54 ,47.13 ,70.12 ,37.22 ,37.89 ,45.52 ,32.58 
